PAIS,SEXO,RAZA,ANALFABETOS,ALFABETOS,ID_Demografia,ID_Zona
EL SALVADOR,hombres,LADINOS,2610,5941,7093,1
EL SALVADOR,hombres,LADINOS,492,6277,7094,1
EL SALVADOR,hombres,LADINOS,802,2048,7095,1
EL SALVADOR,hombres,LADINOS,2650,4283,7096,1
EL SALVADOR,hombres,LADINOS,1173,4202,7097,1
EL SALVADOR,hombres,LADINOS,353,5449,7098,1
EL SALVADOR,hombres,LADINOS,2325,3615,7099,1
EL SALVADOR,hombres,LADINOS,2319,3680,7100,1
EL SALVADOR,hombres,LADINOS,986,1765,7101,1
EL SALVADOR,hombres,LADINOS,2849,4514,7102,1
EL SALVADOR,hombres,LADINOS,1225,5052,7103,1
EL SALVADOR,hombres,LADINOS,2511,4182,7104,1
EL SALVADOR,hombres,LADINOS,517,3138,7105,1
EL SALVADOR,hombres,LADINOS,413,6660,7106,1
EL SALVADOR,hombres,LADINOS,2069,5882,7107,1
EL SALVADOR,hombres,LADINOS,1071,4778,7108,1
EL SALVADOR,hombres,LADINOS,2877,4431,7109,1
EL SALVADOR,hombres,LADINOS,2468,3632,7110,1
EL SALVADOR,hombres,LADINOS,2446,3117,7111,1
EL SALVADOR,hombres,LADINOS,2859,2843,7112,1
EL SALVADOR,hombres,LADINOS,550,6830,7113,1
EL SALVADOR,hombres,LADINOS,1236,3196,7114,1
EL SALVADOR,hombres,LADINOS,1218,6073,7115,1
EL SALVADOR,hombres,LADINOS,655,4127,7116,1
EL SALVADOR,hombres,LADINOS,26,5313,7117,1
EL SALVADOR,hombres,LADINOS,855,7348,7118,1
EL SALVADOR,hombres,LADINOS,1356,4631,7119,1
EL SALVADOR,hombres,LADINOS,2772,5782,7120,1
EL SALVADOR,hombres,LADINOS,838,5912,7121,1
EL SALVADOR,hombres,LADINOS,359,4849,7122,1
EL SALVADOR,hombres,LADINOS,486,6716,7123,1
EL SALVADOR,hombres,LADINOS,1327,2504,7124,1
EL SALVADOR,hombres,LADINOS,503,2560,7125,1
EL SALVADOR,hombres,LADINOS,336,6765,7126,1
EL SALVADOR,hombres,LADINOS,458,3157,7127,1
EL SALVADOR,hombres,LADINOS,1548,6074,7128,1
EL SALVADOR,hombres,LADINOS,1898,2986,7129,1
EL SALVADOR,hombres,LADINOS,121,1762,7130,1
EL SALVADOR,hombres,LADINOS,1793,5494,7131,1
EL SALVADOR,hombres,LADINOS,694,5183,7132,1
EL SALVADOR,hombres,LADINOS,151,6586,7133,1
EL SALVADOR,hombres,LADINOS,1125,5879,7134,1
EL SALVADOR,hombres,LADINOS,1920,4193,7135,1
EL SALVADOR,hombres,LADINOS,1563,3419,7136,1
EL SALVADOR,hombres,LADINOS,2303,3063,7137,1
EL SALVADOR,hombres,LADINOS,1011,3969,7138,1
EL SALVADOR,hombres,LADINOS,1465,2584,7139,1
EL SALVADOR,hombres,LADINOS,398,4428,7140,1
EL SALVADOR,hombres,LADINOS,432,7314,7141,1
EL SALVADOR,hombres,LADINOS,228,2237,7142,1
EL SALVADOR,hombres,LADINOS,2022,1623,7143,1
EL SALVADOR,hombres,LADINOS,851,4729,7144,1
EL SALVADOR,hombres,LADINOS,1590,4279,7145,1
EL SALVADOR,hombres,LADINOS,2575,2318,7146,1
EL SALVADOR,hombres,LADINOS,154,2824,7147,1
EL SALVADOR,hombres,LADINOS,359,7082,7148,1
EL SALVADOR,hombres,LADINOS,2283,3152,7149,1
EL SALVADOR,hombres,LADINOS,2847,6073,7150,1
EL SALVADOR,hombres,LADINOS,1376,4580,7151,1
EL SALVADOR,hombres,LADINOS,1959,5405,7152,1
EL SALVADOR,hombres,LADINOS,756,4002,7153,1
EL SALVADOR,hombres,LADINOS,2771,5258,7154,1
EL SALVADOR,hombres,LADINOS,1192,4996,7155,1
EL SALVADOR,hombres,LADINOS,391,4270,7156,1
EL SALVADOR,hombres,LADINOS,2103,3819,7157,1
EL SALVADOR,hombres,LADINOS,1975,5214,7158,1
EL SALVADOR,hombres,LADINOS,724,5922,7159,1
EL SALVADOR,hombres,LADINOS,51,4560,7160,1
EL SALVADOR,hombres,LADINOS,537,5155,7161,1
EL SALVADOR,hombres,LADINOS,2631,6073,7162,1
EL SALVADOR,hombres,LADINOS,598,4501,7163,1
EL SALVADOR,hombres,LADINOS,65,5131,7164,1
EL SALVADOR,hombres,LADINOS,965,5470,7165,1
EL SALVADOR,hombres,LADINOS,2187,3982,7166,1
EL SALVADOR,hombres,LADINOS,1105,3472,7167,1
EL SALVADOR,hombres,LADINOS,2564,4648,7168,1
EL SALVADOR,hombres,LADINOS,456,5044,7169,1
EL SALVADOR,hombres,LADINOS,1237,3810,7170,1
EL SALVADOR,hombres,LADINOS,1224,4167,7171,1
EL SALVADOR,hombres,LADINOS,973,4683,7172,1
EL SALVADOR,hombres,LADINOS,1376,2889,7173,1
EL SALVADOR,hombres,LADINOS,983,4814,7174,1
EL SALVADOR,hombres,LADINOS,2635,3983,7175,1
EL SALVADOR,hombres,LADINOS,2737,3552,7176,1
EL SALVADOR,hombres,LADINOS,2236,6682,7177,1
EL SALVADOR,hombres,LADINOS,348,3894,7178,1
EL SALVADOR,hombres,LADINOS,324,6168,7179,1
EL SALVADOR,hombres,LADINOS,869,4351,7180,1
EL SALVADOR,hombres,LADINOS,1652,5632,7181,1
EL SALVADOR,hombres,LADINOS,2698,5229,7182,1
EL SALVADOR,hombres,LADINOS,898,2725,7183,1
EL SALVADOR,hombres,LADINOS,594,6263,7184,1
EL SALVADOR,hombres,LADINOS,2471,4478,7185,1
EL SALVADOR,hombres,LADINOS,1938,3039,7186,1
EL SALVADOR,hombres,LADINOS,158,5487,7187,1
EL SALVADOR,hombres,LADINOS,2667,2374,7188,1
EL SALVADOR,hombres,LADINOS,1498,4767,7189,1
EL SALVADOR,hombres,LADINOS,797,2531,7190,1
EL SALVADOR,hombres,LADINOS,1732,4039,7191,1
EL SALVADOR,hombres,LADINOS,1927,3110,7192,1
EL SALVADOR,hombres,LADINOS,1052,6288,7193,1
EL SALVADOR,hombres,LADINOS,2552,5993,7194,1
EL SALVADOR,hombres,LADINOS,2727,4555,7195,1
EL SALVADOR,hombres,LADINOS,883,2717,7196,1
EL SALVADOR,hombres,LADINOS,987,3318,7197,1
EL SALVADOR,hombres,LADINOS,118,3899,7198,1
EL SALVADOR,hombres,LADINOS,1109,6420,7199,1
EL SALVADOR,hombres,LADINOS,338,3435,7200,1
EL SALVADOR,hombres,LADINOS,1681,3945,7201,1
EL SALVADOR,hombres,LADINOS,1207,2797,7202,1
EL SALVADOR,hombres,LADINOS,2567,3606,7203,1
EL SALVADOR,hombres,LADINOS,934,1310,7204,1
EL SALVADOR,hombres,LADINOS,1052,4777,7205,1
EL SALVADOR,hombres,LADINOS,1754,3393,7206,1
EL SALVADOR,hombres,LADINOS,1232,5560,7207,1
EL SALVADOR,hombres,LADINOS,2416,5646,7208,1
EL SALVADOR,hombres,LADINOS,2659,5190,7209,1
EL SALVADOR,hombres,LADINOS,1462,3777,7210,1
EL SALVADOR,hombres,LADINOS,1714,4143,7211,1
EL SALVADOR,hombres,LADINOS,2187,8173,7212,1
EL SALVADOR,hombres,LADINOS,1754,2464,7213,1
EL SALVADOR,hombres,LADINOS,677,4878,7214,1
EL SALVADOR,hombres,LADINOS,1680,3657,7215,1
EL SALVADOR,hombres,LADINOS,152,7286,7216,1
EL SALVADOR,hombres,LADINOS,357,1882,7217,1
EL SALVADOR,hombres,LADINOS,1733,3393,7218,1
EL SALVADOR,hombres,LADINOS,718,3418,7219,1
EL SALVADOR,hombres,LADINOS,1842,6689,7220,1
EL SALVADOR,hombres,LADINOS,1618,3364,7221,1
EL SALVADOR,hombres,LADINOS,1821,7181,7222,1
EL SALVADOR,hombres,LADINOS,276,3457,7223,1
EL SALVADOR,hombres,LADINOS,2303,5354,7224,1
EL SALVADOR,hombres,LADINOS,41,4083,7225,1
EL SALVADOR,hombres,LADINOS,1248,3505,7226,1
EL SALVADOR,hombres,LADINOS,1331,5392,7227,1
EL SALVADOR,hombres,LADINOS,1820,5717,7228,1
EL SALVADOR,hombres,LADINOS,704,7026,7229,1
EL SALVADOR,hombres,LADINOS,1707,5823,7230,1
EL SALVADOR,hombres,LADINOS,156,2772,7231,1
EL SALVADOR,hombres,LADINOS,2733,6960,7232,1
EL SALVADOR,hombres,LADINOS,120,8146,7233,1
EL SALVADOR,hombres,LADINOS,711,2833,7234,1
EL SALVADOR,hombres,LADINOS,2100,4937,7235,1
EL SALVADOR,hombres,LADINOS,1921,5185,7236,1
EL SALVADOR,hombres,LADINOS,1850,6893,7237,1
EL SALVADOR,hombres,LADINOS,1708,2647,7238,1
EL SALVADOR,hombres,LADINOS,1351,4074,7239,1
EL SALVADOR,hombres,LADINOS,2419,2934,7240,1
Nicaragua,hombres,LADINOS,1227,4841,7241,1
Nicaragua,hombres,LADINOS,2489,4656,7242,1
Nicaragua,hombres,LADINOS,1871,3396,7243,1
Nicaragua,hombres,LADINOS,1877,5496,7244,1
Nicaragua,hombres,LADINOS,2881,5879,7245,1
Nicaragua,hombres,LADINOS,1954,5450,7246,1
Nicaragua,hombres,LADINOS,2076,3349,7247,1
Nicaragua,hombres,LADINOS,2051,4387,7248,1
Nicaragua,hombres,LADINOS,2498,6870,7249,1
Nicaragua,hombres,LADINOS,2568,2576,7250,1
Nicaragua,hombres,LADINOS,1508,4752,7251,1
Nicaragua,hombres,LADINOS,1955,4801,7252,1
Nicaragua,hombres,LADINOS,1613,4008,7253,1
Nicaragua,hombres,LADINOS,2170,7634,7254,1
Nicaragua,hombres,LADINOS,2280,6047,7255,1
Nicaragua,hombres,LADINOS,401,2827,7256,1
Nicaragua,hombres,LADINOS,868,2864,7257,1
Nicaragua,hombres,LADINOS,1966,3071,7258,1
Nicaragua,hombres,LADINOS,1445,4507,7259,1
Nicaragua,hombres,LADINOS,1470,5217,7260,1
Nicaragua,hombres,LADINOS,2355,7356,7261,1
Nicaragua,hombres,LADINOS,34,5556,7262,1
Nicaragua,hombres,LADINOS,1791,5713,7263,1
Nicaragua,hombres,LADINOS,2453,4650,7264,1
Nicaragua,hombres,LADINOS,668,4255,7265,1
Nicaragua,hombres,LADINOS,2476,1809,7266,1
Nicaragua,hombres,LADINOS,120,6890,7267,1
Nicaragua,hombres,LADINOS,1938,4972,7268,1
Nicaragua,hombres,LADINOS,60,4233,7269,1
Nicaragua,hombres,LADINOS,1121,7200,7270,1
Nicaragua,hombres,LADINOS,1156,6092,7271,1
Nicaragua,hombres,LADINOS,381,2925,7272,1
Nicaragua,hombres,LADINOS,664,6082,7273,1
Nicaragua,hombres,LADINOS,2052,5239,7274,1
Nicaragua,hombres,LADINOS,2964,5059,7275,1
Nicaragua,hombres,LADINOS,1899,2322,7276,1
Nicaragua,hombres,LADINOS,1628,5566,7277,1
Nicaragua,hombres,LADINOS,2829,4472,7278,1
Nicaragua,hombres,LADINOS,777,2507,7279,1
Nicaragua,hombres,LADINOS,1849,4004,7280,1
Nicaragua,hombres,LADINOS,1812,2203,7281,1
Nicaragua,hombres,LADINOS,1596,2919,7282,1
Nicaragua,hombres,LADINOS,2899,3502,7283,1
Nicaragua,hombres,LADINOS,59,3565,7284,1
Nicaragua,hombres,LADINOS,1311,4251,7285,1
Nicaragua,hombres,LADINOS,1323,4353,7286,1
Nicaragua,hombres,LADINOS,302,5644,7287,1
Nicaragua,hombres,LADINOS,2348,7297,7288,1
Nicaragua,hombres,LADINOS,2786,5508,7289,1
Nicaragua,hombres,LADINOS,2252,4592,7290,1
Nicaragua,hombres,LADINOS,2539,3394,7291,1
Nicaragua,hombres,LADINOS,1988,7416,7292,1
Nicaragua,hombres,LADINOS,537,3470,7293,1
Nicaragua,hombres,LADINOS,2649,5292,7294,1
Nicaragua,hombres,LADINOS,964,2895,7295,1
Nicaragua,hombres,LADINOS,2583,6490,7296,1
Nicaragua,hombres,LADINOS,147,5326,7297,1
Nicaragua,hombres,LADINOS,1121,5375,7298,1
Nicaragua,hombres,LADINOS,2116,3560,7299,1
Nicaragua,hombres,LADINOS,1793,4499,7300,1
Nicaragua,hombres,LADINOS,2467,5773,7301,1
Nicaragua,hombres,LADINOS,2700,2853,7302,1
Nicaragua,hombres,LADINOS,1524,2653,7303,1
Nicaragua,hombres,LADINOS,627,2497,7304,1
Nicaragua,hombres,LADINOS,2369,5144,7305,1
Nicaragua,hombres,LADINOS,1992,7557,7306,1
Nicaragua,hombres,LADINOS,1316,4979,7307,1
Nicaragua,hombres,LADINOS,177,5343,7308,1
Nicaragua,hombres,LADINOS,157,3834,7309,1
Nicaragua,hombres,LADINOS,2826,5714,7310,1
Nicaragua,hombres,LADINOS,850,3919,7311,1
Nicaragua,hombres,LADINOS,2541,5274,7312,1
Nicaragua,hombres,LADINOS,2817,5475,7313,1
Nicaragua,hombres,LADINOS,903,7818,7314,1
Nicaragua,hombres,LADINOS,353,6457,7315,1
Nicaragua,hombres,LADINOS,2120,3953,7316,1
Nicaragua,hombres,LADINOS,407,5410,7317,1
Nicaragua,hombres,LADINOS,1238,5360,7318,1
Nicaragua,hombres,LADINOS,2084,3602,7319,1
Nicaragua,hombres,LADINOS,952,5287,7320,1
Nicaragua,hombres,LADINOS,932,6306,7321,1
Nicaragua,hombres,LADINOS,430,5898,7322,1
Nicaragua,hombres,LADINOS,2752,6065,7323,1
Nicaragua,hombres,LADINOS,293,4141,7324,1
Nicaragua,hombres,LADINOS,1825,2977,7325,1
Nicaragua,hombres,LADINOS,2678,4218,7326,1
Nicaragua,hombres,LADINOS,1692,3789,7327,1
Nicaragua,hombres,LADINOS,1469,5547,7328,1
Nicaragua,hombres,LADINOS,511,7121,7329,1
Nicaragua,hombres,LADINOS,2684,5218,7330,1
Nicaragua,hombres,LADINOS,2268,7788,7331,1
Nicaragua,hombres,LADINOS,963,4584,7332,1
Nicaragua,hombres,LADINOS,2432,5256,7333,1
Nicaragua,hombres,LADINOS,2248,3876,7334,1
Nicaragua,hombres,LADINOS,2381,3927,7335,1
Nicaragua,hombres,LADINOS,1676,3465,7336,1
Nicaragua,hombres,LADINOS,2872,4217,7337,1
Nicaragua,hombres,LADINOS,709,6700,7338,1
Nicaragua,hombres,LADINOS,892,3076,7339,1
Nicaragua,hombres,LADINOS,2701,6214,7340,1
Nicaragua,hombres,LADINOS,1223,4657,7341,1
Nicaragua,hombres,LADINOS,1017,4433,7342,1
Nicaragua,hombres,LADINOS,2103,3776,7343,1
Nicaragua,hombres,LADINOS,2114,3571,7344,1
Nicaragua,hombres,LADINOS,1042,1181,7345,1
Nicaragua,hombres,LADINOS,8,2470,7346,1
Nicaragua,hombres,LADINOS,375,4380,7347,1
Nicaragua,hombres,LADINOS,840,3950,7348,1
Nicaragua,hombres,LADINOS,1203,5121,7349,1
Nicaragua,hombres,LADINOS,695,3283,7350,1
Nicaragua,hombres,LADINOS,2840,4030,7351,1
Nicaragua,hombres,LADINOS,121,7179,7352,1
Nicaragua,hombres,LADINOS,388,3646,7353,1
Nicaragua,hombres,LADINOS,998,6858,7354,1
Nicaragua,hombres,LADINOS,507,5817,7355,1
Nicaragua,hombres,LADINOS,2406,3595,7356,1
Nicaragua,hombres,LADINOS,413,6253,7357,1
Nicaragua,hombres,LADINOS,173,3900,7358,1
Nicaragua,hombres,LADINOS,2240,4479,7359,1
Nicaragua,hombres,LADINOS,1955,4506,7360,1
Nicaragua,hombres,LADINOS,1738,4519,7361,1
Nicaragua,hombres,LADINOS,1716,4583,7362,1
Nicaragua,hombres,LADINOS,955,4840,7363,1
Nicaragua,hombres,LADINOS,558,4278,7364,1
Nicaragua,hombres,LADINOS,444,2040,7365,1
Nicaragua,hombres,LADINOS,672,5685,7366,1
Nicaragua,hombres,LADINOS,1072,3059,7367,1
Nicaragua,hombres,LADINOS,1966,4569,7368,1
Nicaragua,hombres,LADINOS,262,5029,7369,1
Nicaragua,hombres,LADINOS,2665,2143,7370,1
Nicaragua,hombres,LADINOS,1890,4005,7371,1
Nicaragua,hombres,LADINOS,618,2774,7372,1
Nicaragua,hombres,LADINOS,2985,3570,7373,1
Nicaragua,hombres,LADINOS,2092,4009,7374,1
Nicaragua,hombres,LADINOS,838,5201,7375,1
Nicaragua,hombres,LADINOS,1929,5241,7376,1
Nicaragua,hombres,LADINOS,2010,5454,7377,1
Nicaragua,hombres,LADINOS,299,5100,7378,1
Nicaragua,hombres,LADINOS,432,5885,7379,1
Nicaragua,hombres,LADINOS,414,1725,7380,1
Nicaragua,hombres,LADINOS,2199,2913,7381,1
Nicaragua,hombres,LADINOS,587,5137,7382,1
Nicaragua,hombres,LADINOS,2879,5656,7383,1
Nicaragua,hombres,LADINOS,999,2024,7384,1
Nicaragua,hombres,LADINOS,1426,5740,7385,1
Nicaragua,hombres,LADINOS,1326,6193,7386,1
Nicaragua,hombres,LADINOS,805,5531,7387,1
Nicaragua,hombres,LADINOS,211,5779,7388,1
Nicaragua,hombres,LADINOS,1623,4094,7389,1
Nicaragua,hombres,LADINOS,112,5138,7390,1
Nicaragua,hombres,LADINOS,159,4120,7391,1
Costa Rica,hombres,LADINOS,2954,4895,7392,1
Costa Rica,hombres,LADINOS,2482,3976,7393,1
Costa Rica,hombres,LADINOS,2697,1006,7394,1
Costa Rica,hombres,LADINOS,587,8224,7395,1
Costa Rica,hombres,LADINOS,2745,3770,7396,1
Costa Rica,hombres,LADINOS,1158,3792,7397,1
Costa Rica,hombres,LADINOS,2373,5134,7398,1
Costa Rica,hombres,LADINOS,737,5078,7399,1
Costa Rica,hombres,LADINOS,2358,6335,7400,1
Costa Rica,hombres,LADINOS,2661,5953,7401,1
Costa Rica,hombres,LADINOS,1958,4492,7402,1
Costa Rica,hombres,LADINOS,1981,1966,7403,1
Costa Rica,hombres,LADINOS,1151,3610,7404,1
Costa Rica,hombres,LADINOS,1488,4517,7405,1
Costa Rica,hombres,LADINOS,1812,2909,7406,1
Costa Rica,hombres,LADINOS,1746,4290,7407,1
Costa Rica,hombres,LADINOS,174,7228,7408,1
Costa Rica,hombres,LADINOS,1518,2995,7409,1
Costa Rica,hombres,LADINOS,696,5743,7410,1
Costa Rica,hombres,LADINOS,892,2482,7411,1
Costa Rica,hombres,LADINOS,2260,5456,7412,1
Costa Rica,hombres,LADINOS,142,2860,7413,1
Costa Rica,hombres,LADINOS,2364,3189,7414,1
Costa Rica,hombres,LADINOS,894,2340,7415,1
Costa Rica,hombres,LADINOS,2129,2230,7416,1
Costa Rica,hombres,LADINOS,2913,4259,7417,1
Costa Rica,hombres,LADINOS,2004,3264,7418,1
Costa Rica,hombres,LADINOS,762,2907,7419,1
Costa Rica,hombres,LADINOS,2235,6135,7420,1
Costa Rica,hombres,LADINOS,782,6589,7421,1
Costa Rica,hombres,LADINOS,537,5660,7422,1
Costa Rica,hombres,LADINOS,111,3683,7423,1
Costa Rica,hombres,LADINOS,1499,5158,7424,1
Costa Rica,hombres,LADINOS,1278,5858,7425,1
Costa Rica,hombres,LADINOS,1157,4418,7426,1
Costa Rica,hombres,LADINOS,2506,5805,7427,1
Costa Rica,hombres,LADINOS,1326,4833,7428,1
Costa Rica,hombres,LADINOS,1274,5377,7429,1
Costa Rica,hombres,LADINOS,668,2147,7430,1
Costa Rica,hombres,LADINOS,198,5998,7431,1
Costa Rica,hombres,LADINOS,1601,5940,7432,1
Costa Rica,hombres,LADINOS,79,2408,7433,1
Costa Rica,hombres,LADINOS,636,4628,7434,1
Costa Rica,hombres,LADINOS,906,6226,7435,1
Costa Rica,hombres,LADINOS,523,4416,7436,1
Costa Rica,hombres,LADINOS,161,4112,7437,1
Costa Rica,hombres,LADINOS,300,4448,7438,1
Costa Rica,hombres,LADINOS,1377,6303,7439,1
Costa Rica,hombres,LADINOS,2273,5532,7440,1
Costa Rica,hombres,LADINOS,1571,4456,7441,1
Costa Rica,hombres,LADINOS,2113,4239,7442,1
Costa Rica,hombres,LADINOS,2476,3488,7443,1
Costa Rica,hombres,LADINOS,543,8134,7444,1
Costa Rica,hombres,LADINOS,2027,6789,7445,1
Costa Rica,hombres,LADINOS,705,2445,7446,1
Costa Rica,hombres,LADINOS,233,5877,7447,1
Costa Rica,hombres,LADINOS,1103,5879,7448,1
Costa Rica,hombres,LADINOS,2561,4069,7449,1
Costa Rica,hombres,LADINOS,321,3873,7450,1
Costa Rica,hombres,LADINOS,907,5097,7451,1
Costa Rica,hombres,LADINOS,251,4458,7452,1
HONDURAS,hombres,LADINOS,191,5140,7453,1
HONDURAS,hombres,LADINOS,2957,5730,7454,1
HONDURAS,hombres,LADINOS,552,4115,7455,1
HONDURAS,hombres,LADINOS,2011,3172,7456,1
HONDURAS,hombres,LADINOS,2831,5677,7457,1
HONDURAS,hombres,LADINOS,837,4674,7458,1
HONDURAS,hombres,LADINOS,2197,4251,7459,1
HONDURAS,hombres,LADINOS,2074,3541,7460,1
HONDURAS,hombres,LADINOS,570,2393,7461,1
HONDURAS,hombres,LADINOS,1847,5821,7462,1
HONDURAS,hombres,LADINOS,1307,5157,7463,1
HONDURAS,hombres,LADINOS,2896,2666,7464,1
HONDURAS,hombres,LADINOS,663,6919,7465,1
HONDURAS,hombres,LADINOS,2943,3412,7466,1
HONDURAS,hombres,LADINOS,104,3074,7467,1
HONDURAS,hombres,LADINOS,708,4639,7468,1
HONDURAS,hombres,LADINOS,1297,4645,7469,1
HONDURAS,hombres,LADINOS,2945,3832,7470,1
HONDURAS,hombres,LADINOS,2889,4249,7471,1
HONDURAS,hombres,LADINOS,2344,5997,7472,1
HONDURAS,hombres,LADINOS,1995,5798,7473,1
HONDURAS,hombres,LADINOS,98,3025,7474,1
HONDURAS,hombres,LADINOS,1939,5992,7475,1
HONDURAS,hombres,LADINOS,1908,3412,7476,1
HONDURAS,hombres,LADINOS,1995,4986,7477,1
HONDURAS,hombres,LADINOS,910,5139,7478,1
HONDURAS,hombres,LADINOS,830,4375,7479,1
HONDURAS,hombres,LADINOS,1511,5256,7480,1
HONDURAS,hombres,LADINOS,1672,6070,7481,1
HONDURAS,hombres,LADINOS,814,3815,7482,1
HONDURAS,hombres,LADINOS,1012,4967,7483,1
HONDURAS,hombres,LADINOS,859,3507,7484,1
HONDURAS,hombres,LADINOS,2900,4732,7485,1
HONDURAS,hombres,LADINOS,2986,2770,7486,1
HONDURAS,hombres,LADINOS,2112,5893,7487,1
HONDURAS,hombres,LADINOS,721,3496,7488,1
HONDURAS,hombres,LADINOS,2160,1953,7489,1
HONDURAS,hombres,LADINOS,1043,1321,7490,1
HONDURAS,hombres,LADINOS,1724,3922,7491,1
HONDURAS,hombres,LADINOS,2304,2186,7492,1
HONDURAS,hombres,LADINOS,2413,3507,7493,1
HONDURAS,hombres,LADINOS,1715,3167,7494,1
HONDURAS,hombres,LADINOS,950,3218,7495,1
HONDURAS,hombres,LADINOS,2700,4734,7496,1
HONDURAS,hombres,LADINOS,1734,5148,7497,1
HONDURAS,hombres,LADINOS,428,7521,7498,1
HONDURAS,hombres,LADINOS,2415,4217,7499,1
HONDURAS,hombres,LADINOS,2951,3614,7500,1
HONDURAS,hombres,LADINOS,1137,5813,7501,1
HONDURAS,hombres,LADINOS,660,3230,7502,1
HONDURAS,hombres,LADINOS,2019,7400,7503,1
HONDURAS,hombres,LADINOS,1735,3451,7504,1
HONDURAS,hombres,LADINOS,199,3061,7505,1
HONDURAS,hombres,LADINOS,710,4362,7506,1
HONDURAS,hombres,LADINOS,2402,4799,7507,1
HONDURAS,hombres,LADINOS,2495,5256,7508,1
HONDURAS,hombres,LADINOS,1279,4135,7509,1
HONDURAS,hombres,LADINOS,2625,5454,7510,1
HONDURAS,hombres,LADINOS,248,4859,7511,1
HONDURAS,hombres,LADINOS,1047,1839,7512,1
HONDURAS,hombres,LADINOS,181,7083,7513,1
HONDURAS,hombres,LADINOS,82,5002,7514,1
HONDURAS,hombres,LADINOS,2468,3682,7515,1
HONDURAS,hombres,LADINOS,2255,2519,7516,1
HONDURAS,hombres,LADINOS,713,2978,7517,1
HONDURAS,hombres,LADINOS,1716,4527,7518,1
HONDURAS,hombres,LADINOS,179,4214,7519,1
HONDURAS,hombres,LADINOS,841,2491,7520,1
HONDURAS,hombres,LADINOS,427,3566,7521,1
HONDURAS,hombres,LADINOS,1454,7203,7522,1
HONDURAS,hombres,LADINOS,825,6960,7523,1
HONDURAS,hombres,LADINOS,1719,3422,7524,1
HONDURAS,hombres,LADINOS,2410,973,7525,1
HONDURAS,hombres,LADINOS,606,2981,7526,1
HONDURAS,hombres,LADINOS,1135,2897,7527,1
HONDURAS,hombres,LADINOS,1975,7444,7528,1
HONDURAS,hombres,LADINOS,1379,4139,7529,1
HONDURAS,hombres,LADINOS,1629,4859,7530,1
HONDURAS,hombres,LADINOS,1210,5321,7531,1
HONDURAS,hombres,LADINOS,254,4052,7532,1
HONDURAS,hombres,LADINOS,2466,3245,7533,1
HONDURAS,hombres,LADINOS,1246,3779,7534,1
HONDURAS,hombres,LADINOS,1047,2760,7535,1
HONDURAS,hombres,LADINOS,303,4319,7536,1
HONDURAS,hombres,LADINOS,291,2115,7537,1
HONDURAS,hombres,LADINOS,1621,4739,7538,1
HONDURAS,hombres,LADINOS,1945,5887,7539,1
HONDURAS,hombres,LADINOS,2527,5602,7540,1
HONDURAS,hombres,LADINOS,2452,4719,7541,1
HONDURAS,hombres,LADINOS,663,5027,7542,1
HONDURAS,hombres,LADINOS,158,4143,7543,1
HONDURAS,hombres,LADINOS,1256,3925,7544,1
HONDURAS,hombres,LADINOS,1391,3094,7545,1
HONDURAS,hombres,LADINOS,2026,5370,7546,1
HONDURAS,hombres,LADINOS,799,3587,7547,1
HONDURAS,hombres,LADINOS,1223,3439,7548,1
HONDURAS,hombres,LADINOS,2619,6060,7549,1
HONDURAS,hombres,LADINOS,811,5201,7550,1
HONDURAS,hombres,LADINOS,2629,6747,7551,1
HONDURAS,hombres,LADINOS,1521,6839,7552,1
HONDURAS,hombres,LADINOS,2539,4626,7553,1
HONDURAS,hombres,LADINOS,1611,4648,7554,1
HONDURAS,hombres,LADINOS,439,4161,7555,1
HONDURAS,hombres,LADINOS,2539,1274,7556,1
HONDURAS,hombres,LADINOS,2309,4593,7557,1
HONDURAS,hombres,LADINOS,1722,5828,7558,1
HONDURAS,hombres,LADINOS,1668,1910,7559,1
HONDURAS,hombres,LADINOS,1015,4477,7560,1
HONDURAS,hombres,LADINOS,1158,6006,7561,1
HONDURAS,hombres,LADINOS,1442,3616,7562,1
HONDURAS,hombres,LADINOS,2523,2759,7563,1
HONDURAS,hombres,LADINOS,1366,6676,7564,1
HONDURAS,hombres,LADINOS,221,5736,7565,1
HONDURAS,hombres,LADINOS,2012,3834,7566,1
HONDURAS,hombres,LADINOS,929,3510,7567,1
HONDURAS,hombres,LADINOS,1578,4292,7568,1
HONDURAS,hombres,LADINOS,975,5674,7569,1
HONDURAS,hombres,LADINOS,1536,1460,7570,1
HONDURAS,hombres,LADINOS,1636,4453,7571,1
HONDURAS,hombres,LADINOS,168,3972,7572,1
HONDURAS,hombres,LADINOS,160,1548,7573,1
HONDURAS,hombres,LADINOS,2176,3298,7574,1
HONDURAS,hombres,LADINOS,1744,2721,7575,1
HONDURAS,hombres,LADINOS,2540,4630,7576,1
HONDURAS,hombres,LADINOS,2507,6886,7577,1
HONDURAS,hombres,LADINOS,2637,3669,7578,1
HONDURAS,hombres,LADINOS,2676,3399,7579,1
HONDURAS,hombres,LADINOS,2810,3609,7580,1
HONDURAS,hombres,LADINOS,2905,2696,7581,1
HONDURAS,hombres,LADINOS,303,4631,7582,1
HONDURAS,hombres,LADINOS,1339,4618,7583,1
HONDURAS,hombres,LADINOS,1922,6223,7584,1
HONDURAS,hombres,LADINOS,2458,4641,7585,1
HONDURAS,hombres,LADINOS,474,4097,7586,1
